financial_year,state_code,state,month,month_date,intrastate_suppliers,intrastate_ewb_count,intrastate_assessable_value,interstate_out_suppliers,interstate_out_ewb_count,interstate_out_assessable_value,interstate_in_suppliers,interstate_in_ewb_count,interstate_in_assessable_value
2018-19,32,Kerala,2018-11,2018-11-01,29772.0,947083.0,15061.077612192,12321.0,148484.0,6251.913989903,46270.0,580634.0,15044.933186309
2018-19,33,Tamil Nadu,2018-11,2018-11-01,60072.0,2632498.0,56628.489413382,58389.0,1474762.0,56682.116093568,90584.0,1231764.0,59351.800176501
2018-19,34,Puducherry,2018-11,2018-11-01,770.0,24030.0,824.053323676,1816.0,97426.0,2750.564583054,4186.0,72885.0,2491.854405787
2018-19,35,ANDAMAN AND NICOBAR,2018-11,2018-11-01,17.0,206.0,6.085946933,51.0,194.0,16.892064196,894.0,7687.0,183.820504177
2018-19,36,Telangana,2018-11,2018-11-01,25770.0,1025932.0,21471.049585365,24905.0,482196.0,22858.602807041,49440.0,643000.0,25892.743980344
2018-19,37,Andhra Pradesh,2018-11,2018-11-01,29398.0,1106203.0,20288.648909853,18322.0,357570.0,25508.188617601998,62611.0,717828.0,26801.011251989003
2018-19,97,Other Territory,2018-11,2018-11-01,1.0,41.0,38.614440953,19.0,1852.0,834.1277019270001,39.0,10604.0,1423.049925306
2018-19,01,Jammu and Kashmir,2018-12,2018-12-01,4231.0,130554.0,2250.053738377,2256.0,29540.0,1794.180860224,16138.0,153341.0,4314.115770978
2018-19,02,Himachal Pradesh,2018-12,2018-12-01,6642.0,217432.0,4006.9968032919996,4735.0,258915.0,10489.569616447001,19386.0,266068.0,8009.389832402
2018-19,03,Punjab,2018-12,2018-12-01,51278.0,1183608.0,29299.544934488,46461.0,802121.0,22144.617423688,61918.0,740399.0,24546.158470682
2018-19,04,Chandigarh,2018-12,2018-12-01,2185.0,25195.0,406.42754904099996,4876.0,70149.0,1341.188269088,7940.0,104139.0,2234.313277908
2018-19,05,Uttarakhand,2018-12,2018-12-01,9989.0,459029.0,7709.17678617,7161.0,315251.0,15808.422337217002,21590.0,407325.0,12504.88114438
2018-19,06,Haryana,2018-12,2018-12-01,57906.0,2267999.0,45657.871324855,51813.0,1924367.0,57520.716889480005,85064.0,1429066.0,53745.154048541
2018-19,07,Delhi,2018-12,2018-12-01,53839.0,782708.0,30087.092854093,116773.0,1574415.0,38379.041214673,109211.0,1335376.0,43468.982868778
2018-19,08,Rajasthan,2018-12,2018-12-01,60073.0,1282999.0,28504.401664049,44844.0,1168298.0,29610.689739285997,84116.0,963943.0,31493.517295286998
2018-19,09,Uttar Pradesh,2018-12,2018-12-01,99385.0,2802472.0,56421.793119891,66543.0,1186504.0,45176.250883563,156436.0,2008896.0,62537.324538663
2018-19,10,Bihar,2018-12,2018-12-01,4663.0,224628.0,5524.536850599,6015.0,56305.0,2368.379809677,47885.0,513436.0,13012.333300871001
2018-19,11,Sikkim,2018-12,2018-12-01,106.0,3367.0,53.576891816,174.0,6516.0,2038.596298921,1448.0,24366.0,738.642657609
2018-19,12,Arunachal Pradesh,2018-12,2018-12-01,91.0,2430.0,36.902271944999995,191.0,1713.0,76.499975341,2138.0,21558.0,408.28325906
2018-19,13,Nagaland,2018-12,2018-12-01,53.0,541.0,14.508085191,231.0,4373.0,103.296482036,2201.0,19532.0,413.655558689
2018-19,14,Manipur,2018-12,2018-12-01,38.0,2769.0,46.015979967,84.0,575.0,9.648185486,2201.0,23695.0,554.797806928
2018-19,15,Mizoram,2018-12,2018-12-01,12.0,624.0,8.776621035,83.0,723.0,129.215064853,1367.0,13655.0,320.209100515
2018-19,16,Tripura,2018-12,2018-12-01,607.0,15179.0,269.750219883,288.0,1854.0,169.695480876,3538.0,31436.0,799.755704637
2018-19,17,Meghalaya,2018-12,2018-12-01,256.0,7883.0,140.727095527,344.0,25199.0,447.89260190699997,2933.0,31029.0,696.462247713
2018-19,18,Assam,2018-12,2018-12-01,9822.0,330902.0,6245.420872533,8096.0,137148.0,5269.551405325,21799.0,239839.0,8262.474426799
2018-19,19,West Bengal,2018-12,2018-12-01,34472.0,1134796.0,34302.350773884005,36356.0,619339.0,27374.029864670003,54770.0,810016.0,33235.190800628996
2018-19,20,Jharkhand,2018-12,2018-12-01,7600.0,364755.0,8740.034394326,6041.0,191725.0,11677.585485616,21696.0,319951.0,11034.351475338999
2018-19,21,Odisha,2018-12,2018-12-01,11046.0,613478.0,12442.023810755,4946.0,189221.0,19182.607846065,26670.0,338890.0,14839.466761682
2018-19,22,Chhattisgarh,2018-12,2018-12-01,5006.0,173706.0,5366.722539461,7306.0,166106.0,10817.187370284,21062.0,322074.0,10738.363106688
2018-19,23,Madhya Pradesh,2018-12,2018-12-01,14327.0,282038.0,7558.363596821001,18105.0,390973.0,19749.686434282998,62130.0,765049.0,24090.952994185
2018-19,24,Gujarat,2018-12,2018-12-01,100938.0,2860956.0,75587.167859872,115971.0,3562358.0,87729.197137709,116292.0,1390899.0,64249.940813262
2018-19,25,Daman and Diu,2018-12,2018-12-01,1053.0,33127.0,1082.538250436,1643.0,190353.0,5072.185636972,2320.0,79211.0,4401.681579645
2018-19,26,Dadra and Nagar Haveli,2018-12,2018-12-01,1172.0,52368.0,2028.5287699419998,1979.0,264359.0,9879.612351947,2908.0,112979.0,7637.282920936999
2018-19,27,Maharashtra,2018-12,2018-12-01,112821.0,4247934.0,110774.20487240901,99069.0,2922593.0,105541.72606783101,178645.0,2247096.0,100621.965752111
2018-19,29,Karnataka,2018-12,2018-12-01,78681.0,2784373.0,53032.277403340995,42861.0,1248527.0,46337.224794244,91763.0,1366423.0,51234.16475861
2018-19,30,Goa,2018-12,2018-12-01,1342.0,64837.0,1097.345049451,1466.0,55389.0,3899.245040908,7017.0,102720.0,3579.252606138
2018-19,31,Lakshadweep,2018-12,2018-12-01,0.0,0.0,0.0,1.0,1.0,3e-07,34.0,248.0,3.977167244
2018-19,32,Kerala,2018-12,2018-12-01,30591.0,990676.0,15654.655965678,12772.0,155162.0,6002.701249858,48855.0,680778.0,15812.395039242001
2018-19,33,Tamil Nadu,2018-12,2018-12-01,64968.0,2964514.0,63251.823670551,62934.0,1641933.0,63350.617181499,99310.0,1515759.0,61065.364905368006
2018-19,34,Puducherry,2018-12,2018-12-01,823.0,26821.0,871.233721181,1950.0,101954.0,3086.0045932119997,4973.0,88335.0,2568.449111099
2018-19,35,ANDAMAN AND NICOBAR,2018-12,2018-12-01,16.0,189.0,8.494117770999999,45.0,137.0,93.563774037,926.0,8287.0,271.162220557
2018-19,36,Telangana,2018-12,2018-12-01,25872.0,995776.0,22052.47701214,25677.0,499456.0,23157.602513234,51765.0,745125.0,28243.645133439
2018-19,37,Andhra Pradesh,2018-12,2018-12-01,30700.0,1138966.0,20834.785420981,18884.0,370054.0,24621.144932135,66647.0,860638.0,28507.189797917
2018-19,97,Other Territory,2018-12,2018-12-01,2.0,53.0,40.859094325,18.0,1821.0,942.636077201,358.0,8237.0,1444.65012307
2018-19,01,Jammu and Kashmir,2019-01,2019-01-01,4063.0,116956.0,2017.2,2085.0,27616.0,1733.68,14927.0,138358.0,3964.23
2018-19,02,Himachal Pradesh,2019-01,2019-01-01,6624.0,206442.0,4037.21,4632.0,257550.0,10032.3,18584.0,255311.0,7935.6
2018-19,03,Punjab,2019-01,2019-01-01,50691.0,1174531.0,30039.09,43879.0,717660.0,21561.2,61472.0,750761.0,23881.69
2018-19,04,Chandigarh,2019-01,2019-01-01,2204.0,26085.0,418.2,4790.0,72445.0,1319.12,7882.0,100227.0,2139.04
2018-19,05,Uttarakhand,2019-01,2019-01-01,10088.0,511651.0,8468.94,7144.0,313431.0,16091.18,21157.0,409320.0,12838.92
2018-19,06,Haryana,2019-01,2019-01-01,58093.0,2301008.0,43563.88,51736.0,1963267.0,56114.18,85331.0,1493020.0,53206.08
2018-19,07,Delhi,2019-01,2019-01-01,54367.0,785793.0,30467.73,116143.0,1571190.0,38005.5,109533.0,1387926.0,43186.63
2018-19,08,Rajasthan,2019-01,2019-01-01,61346.0,1355807.0,29686.66,44920.0,1260677.0,29189.49,86275.0,1056100.0,32943.98
2018-19,09,Uttar Pradesh,2019-01,2019-01-01,100021.0,2876550.0,58846.58,66301.0,1204694.0,46026.73,159299.0,2167683.0,64878.27
2018-19,10,Bihar,2019-01,2019-01-01,5207.0,253109.0,5927.09,6030.0,56026.0,2238.9,50759.0,697147.0,13430.9
2018-19,11,Sikkim,2019-01,2019-01-01,98.0,3305.0,56.5,171.0,6618.0,1870.4,1439.0,24773.0,735.3
2018-19,12,Arunachal Pradesh,2019-01,2019-01-01,106.0,3276.0,46.02,195.0,1867.0,80.22,2231.0,21504.0,431.54
2018-19,13,Nagaland,2019-01,2019-01-01,59.0,632.0,23.17,265.0,5021.0,96.82,2167.0,19413.0,423.21
2018-19,14,Manipur,2019-01,2019-01-01,40.0,3000.0,49.9,78.0,393.0,9.52,2235.0,22612.0,536.91
2018-19,15,Mizoram,2019-01,2019-01-01,13.0,841.0,9.19,80.0,703.0,171.68,1412.0,14854.0,348.33
2018-19,16,Tripura,2019-01,2019-01-01,626.0,15910.0,278.26,288.0,1691.0,169.64,3453.0,29845.0,727.25
2018-19,17,Meghalaya,2019-01,2019-01-01,244.0,10014.0,173.87,360.0,32627.0,507.97,2893.0,29663.0,678.88
2018-19,18,Assam,2019-01,2019-01-01,9590.0,333109.0,6122.28,7964.0,135439.0,4827.87,21470.0,248434.0,8329.98
2018-19,19,West Bengal,2019-01,2019-01-01,35216.0,1174854.0,35022.4,36119.0,632068.0,26931.21,54485.0,872787.0,33154.55
2018-19,20,Jharkhand,2019-01,2019-01-01,8066.0,383496.0,9217.39,6583.0,207569.0,12220.47,22175.0,356890.0,11669.46
2018-19,21,Odisha,2019-01,2019-01-01,11445.0,613639.0,12706.8,5027.0,192942.0,17843.38,26881.0,361375.0,14049.76
2018-19,22,Chhattisgarh,2019-01,2019-01-01,5018.0,182888.0,5532.94,7348.0,179137.0,11887.43,21401.0,352299.0,10844.52
2018-19,23,Madhya Pradesh,2019-01,2019-01-01,14523.0,288880.0,7392.57,18227.0,372408.0,18380.25,62756.0,811370.0,25243.75
2018-19,24,Gujarat,2019-01,2019-01-01,103012.0,2900099.0,73337.08,116568.0,3847365.0,86001.2,114876.0,1371163.0,61671.65
2018-19,25,Daman and Diu,2019-01,2019-01-01,1077.0,34521.0,1039.56,1666.0,189092.0,4738.51,2331.0,77185.0,4576.44
2018-19,26,Dadra and Nagar Haveli,2019-01,2019-01-01,1212.0,54139.0,1924.1,1961.0,269661.0,9800.9,2965.0,116893.0,8050.12
2018-19,27,Maharashtra,2019-01,2019-01-01,115060.0,4553614.0,113724.71,99706.0,2979283.0,104177.74,178784.0,2270374.0,100749.22
2018-19,29,Karnataka,2019-01,2019-01-01,79284.0,2831778.0,52673.34,42094.0,1269899.0,44014.13,91237.0,1375092.0,49578.3
2018-19,30,Goa,2019-01,2019-01-01,1383.0,68264.0,1051.58,1468.0,54193.0,4102.85,6849.0,97515.0,3375.94
2018-19,31,Lakshadweep,2019-01,2019-01-01,0.0,0.0,0.0,1.0,1.0,0.01,36.0,311.0,8.54
2018-19,32,Kerala,2019-01,2019-01-01,30903.0,1023584.0,15707.32,12579.0,157366.0,6267.71,47838.0,649775.0,15124.49
2018-19,33,Tamil Nadu,2019-01,2019-01-01,64441.0,2873017.0,61321.74,61037.0,1555990.0,56887.4,94987.0,1346552.0,60006.29
2018-19,34,Puducherry,2019-01,2019-01-01,836.0,25350.0,819.29,1886.0,94570.0,2796.8,4867.0,82307.0,2373.53
2018-19,35,ANDAMAN AND NICOBAR,2019-01,2019-01-01,16.0,217.0,6.01,45.0,192.0,16.24,898.0,7955.0,200.26
2018-19,36,Telangana,2019-01,2019-01-01,26105.0,1011310.0,22354.39,25524.0,524008.0,22038.56,51109.0,767823.0,27233.44
2018-19,37,Andhra Pradesh,2019-01,2019-01-01,30280.0,1100019.0,20425.15,18804.0,362391.0,22880.49,61778.0,688454.0,27422.3
2018-19,97,Other Territory,2019-01,2019-01-01,2.0,65.0,35.12,22.0,2331.0,1192.7,267.0,7814.0,1338.12
2018-19,01,Jammu and Kashmir,2019-02,2019-02-01,3715.0,95262.0,1638.41,1901.0,25377.0,1620.28,14121.0,125241.0,3616.07
2018-19,02,Himachal Pradesh,2019-02,2019-02-01,6611.0,195056.0,3869.11,4590.0,239628.0,9393.17,18170.0,246461.0,7511.33
2018-19,03,Punjab,2019-02,2019-02-01,50677.0,1117374.0,28919.89,41828.0,685671.0,20729.57,60915.0,736047.0,22530.79
2018-19,04,Chandigarh,2019-02,2019-02-01,2175.0,25141.0,431.47,4831.0,71000.0,1363.64,7962.0,100383.0,2122.06
2018-19,05,Uttarakhand,2019-02,2019-02-01,10146.0,512263.0,8641.82,7032.0,305088.0,15901.23,21082.0,401603.0,11716.43
2018-19,06,Haryana,2019-02,2019-02-01,57752.0,2257169.0,42391.0,51239.0,1917447.0,54765.38,84813.0,1451072.0,50741.66
2018-19,07,Delhi,2019-02,2019-02-01,55235.0,782767.0,30821.18,116832.0,1513673.0,36819.65,109386.0,1371118.0,40624.56
2018-19,08,Rajasthan,2019-02,2019-02-01,61507.0,1310601.0,28659.44,44742.0,1241601.0,27928.4,84518.0,999225.0,31044.24
2018-19,09,Uttar Pradesh,2019-02,2019-02-01,100282.0,2761796.0,56826.17,65826.0,1162708.0,44008.29,159558.0,2059332.0,60719.63
2018-19,10,Bihar,2019-02,2019-02-01,6057.0,302448.0,6352.03,6151.0,60367.0,2520.87,52045.0,638764.0,13071.35
2018-19,11,Sikkim,2019-02,2019-02-01,114.0,2816.0,51.91,160.0,5735.0,1729.51,1421.0,23735.0,658.44
2018-19,12,Arunachal Pradesh,2019-02,2019-02-01,92.0,2506.0,34.24,168.0,1757.0,69.97,2215.0,19176.0,401.89
2018-19,13,Nagaland,2019-02,2019-02-01,68.0,797.0,40.43,248.0,4229.0,93.23,2247.0,20798.0,454.65
2018-19,14,Manipur,2019-02,2019-02-01,38.0,2819.0,44.9,79.0,354.0,12.92,2222.0,22226.0,518.7
2018-19,15,Mizoram,2019-02,2019-02-01,18.0,754.0,10.02,84.0,986.0,209.26,1434.0,18756.0,359.39
2018-19,16,Tripura,2019-02,2019-02-01,673.0,15809.0,279.06,292.0,1564.0,146.04,3685.0,31737.0,734.73
2018-19,17,Meghalaya,2019-02,2019-02-01,254.0,11079.0,197.06,327.0,28551.0,523.3,2922.0,31323.0,735.11
2018-19,18,Assam,2019-02,2019-02-01,9899.0,356838.0,6582.79,8025.0,134648.0,4907.41,22505.0,261368.0,8280.11
2018-19,19,West Bengal,2019-02,2019-02-01,35734.0,1140974.0,33787.49,36376.0,631436.0,25791.4,54850.0,882377.0,31724.42
2018-19,20,Jharkhand,2019-02,2019-02-01,8368.0,365618.0,8577.18,7055.0,223734.0,11785.79,22883.0,343820.0,10576.52
2018-19,21,Odisha,2019-02,2019-02-01,11604.0,635188.0,12962.98,5087.0,198326.0,18018.26,27539.0,360998.0,13956.64
2018-19,22,Chhattisgarh,2019-02,2019-02-01,4924.0,177966.0,5265.98,7176.0,168164.0,10779.09,21599.0,367374.0,10708.85
2018-19,23,Madhya Pradesh,2019-02,2019-02-01,14533.0,283016.0,7114.98,17698.0,356810.0,17185.37,62370.0,776640.0,23475.47
2018-19,24,Gujarat,2019-02,2019-02-01,104178.0,2793565.0,71787.01,116452.0,3689081.0,83168.81,113446.0,1335200.0,60396.66
2018-19,25,Daman and Diu,2019-02,2019-02-01,1060.0,33875.0,1042.83,1646.0,186004.0,4519.11,2279.0,73177.0,4132.17
2018-19,26,Dadra and Nagar Haveli,2019-02,2019-02-01,1231.0,50124.0,1815.29,1963.0,250204.0,9092.79,2991.0,109418.0,7114.17
2018-19,27,Maharashtra,2019-02,2019-02-01,114429.0,4376127.0,117187.09,98818.0,2957676.0,100252.66,176204.0,2195514.0,97921.29
2018-19,29,Karnataka,2019-02,2019-02-01,79225.0,2756032.0,51400.76,41920.0,1256756.0,43131.34,91403.0,1363103.0,47688.6
2018-19,30,Goa,2019-02,2019-02-01,1399.0,62823.0,1008.85,1479.0,52986.0,4545.2,6680.0,94704.0,3146.46
2018-19,31,Lakshadweep,2019-02,2019-02-01,0.0,0.0,0.0,2.0,2.0,0.1,39.0,314.0,17.4
2018-19,32,Kerala,2019-02,2019-02-01,30854.0,946987.0,14593.61,12651.0,158004.0,6044.94,47835.0,614005.0,14568.27
2018-19,33,Tamil Nadu,2019-02,2019-02-01,67140.0,3066153.0,63248.65,62275.0,1604434.0,57926.78,96387.0,1382746.0,56640.02
2018-19,34,Puducherry,2019-02,2019-02-01,845.0,26906.0,885.8,1879.0,96672.0,2857.72,5141.0,84221.0,2329.77
2018-19,35,ANDAMAN AND NICOBAR,2019-02,2019-02-01,13.0,174.0,6.33,47.0,159.0,13.74,860.0,7569.0,175.81
2018-19,36,Telangana,2019-02,2019-02-01,26952.0,1068730.0,22630.74,25829.0,503925.0,22097.26,51965.0,755525.0,26567.83
2018-19,37,Andhra Pradesh,2019-02,2019-02-01,30919.0,1058743.0,20011.91,18942.0,360643.0,23408.12,61671.0,716003.0,26451.19
2018-19,97,Other Territory,2019-02,2019-02-01,2.0,53.0,31.77,23.0,2185.0,940.37,424.0,7868.0,1248.61
2018-19,01,Jammu and Kashmir,2019-03,2019-03-01,4611.0,161657.0,3063.16,2346.0,32179.0,2030.93,17657.0,197008.0,5349.79
2018-19,02,Himachal Pradesh,2019-03,2019-03-01,7303.0,226911.0,4402.96,4812.0,261206.0,10574.72,20029.0,277200.0,8717.31
2018-19,03,Punjab,2019-03,2019-03-01,53987.0,1268864.0,32964.13,43803.0,774018.0,23744.6,62805.0,788984.0,24903.64
2018-19,04,Chandigarh,2019-03,2019-03-01,2374.0,28634.0,501.41,5051.0,80004.0,1622.87,8172.0,112780.0,2465.46
2018-19,05,Uttarakhand,2019-03,2019-03-01,10970.0,571440.0,10581.65,7437.0,341107.0,18394.83,22515.0,445606.0,13745.59
2018-19,06,Haryana,2019-03,2019-03-01,61503.0,2318235.0,45408.11,53329.0,2075970.0,62306.53,87624.0,1535582.0,57066.94
2018-19,07,Delhi,2019-03,2019-03-01,59519.0,872484.0,36620.71,121058.0,1640093.0,42800.04,112125.0,1456652.0,48151.47
2018-19,08,Rajasthan,2019-03,2019-03-01,65623.0,1451968.0,33559.19,45926.0,1287982.0,30371.36,85790.0,1029220.0,34684.72
2018-19,09,Uttar Pradesh,2019-03,2019-03-01,105390.0,3046170.0,65075.03,68980.0,1248568.0,51420.52,164806.0,2245007.0,78944.96
2018-19,10,Bihar,2019-03,2019-03-01,6394.0,353143.0,8435.84,6371.0,64840.0,2597.18,52229.0,671433.0,14713.18
2018-19,11,Sikkim,2019-03,2019-03-01,114.0,3216.0,56.52,172.0,6809.0,1949.53,1445.0,27188.0,829.3
2018-19,12,Arunachal Pradesh,2019-03,2019-03-01,116.0,3404.0,47.64,194.0,1390.0,67.18,2535.0,26915.0,562.74
2018-19,13,Nagaland,2019-03,2019-03-01,67.0,963.0,39.49,259.0,4313.0,103.24,2262.0,21640.0,498.32
2018-19,14,Manipur,2019-03,2019-03-01,39.0,3096.0,53.47,95.0,424.0,15.28,2298.0,25712.0,629.05
2018-19,15,Mizoram,2019-03,2019-03-01,17.0,943.0,12.72,101.0,961.0,189.33,1534.0,22593.0,413.09
2018-19,16,Tripura,2019-03,2019-03-01,745.0,18527.0,321.04,328.0,1760.0,158.45,3811.0,34312.0,852.63
2018-19,17,Meghalaya,2019-03,2019-03-01,299.0,12129.0,227.74,362.0,34719.0,645.72,3040.0,33952.0,872.53
2018-19,18,Assam,2019-03,2019-03-01,10480.0,408883.0,7556.91,8562.0,155449.0,5316.34,24426.0,290074.0,9597.79
2018-19,19,West Bengal,2019-03,2019-03-01,37643.0,1291966.0,39810.49,37845.0,705044.0,29632.11,55941.0,933068.0,36868.98
2018-19,20,Jharkhand,2019-03,2019-03-01,8870.0,410557.0,9700.55,7477.0,242895.0,14059.13,23438.0,364709.0,12014.21
2018-19,21,Odisha,2019-03,2019-03-01,12144.0,731868.0,14831.24,5360.0,210496.0,20027.57,27781.0,370694.0,15177.88
2018-19,22,Chhattisgarh,2019-03,2019-03-01,5186.0,196747.0,5539.93,7316.0,175777.0,12685.16,21823.0,374187.0,11581.92
2018-19,23,Madhya Pradesh,2019-03,2019-03-01,15208.0,319594.0,8151.25,18253.0,394359.0,19403.46,63993.0,846036.0,26114.77
2018-19,24,Gujarat,2019-03,2019-03-01,108436.0,2903817.0,78516.69,118556.0,3858497.0,93192.28,114465.0,1381818.0,66747.37
2018-19,25,Daman and Diu,2019-03,2019-03-01,1112.0,35018.0,1144.76,1682.0,192933.0,5067.31,2379.0,77861.0,4384.38
2018-19,26,Dadra and Nagar Haveli,2019-03,2019-03-01,1292.0,53979.0,1900.37,1978.0,256858.0,10170.86,2991.0,117330.0,7446.04
2018-19,27,Maharashtra,2019-03,2019-03-01,120775.0,4851732.0,131474.32,101687.0,3269493.0,122820.52,181114.0,2401460.0,105944.36
2018-19,29,Karnataka,2019-03,2019-03-01,84618.0,3109880.0,59756.93,43992.0,1391745.0,49870.0,95860.0,1528940.0,53975.89
2018-19,30,Goa,2019-03,2019-03-01,1471.0,65678.0,1081.51,1550.0,56536.0,4483.47,6773.0,105734.0,3677.36
2018-19,31,Lakshadweep,2019-03,2019-03-01,0.0,0.0,0.0,2.0,3.0,0.08,39.0,473.0,13.81
2018-19,32,Kerala,2019-03,2019-03-01,32146.0,1101442.0,16690.04,13443.0,176840.0,7249.25,49603.0,723494.0,17007.48
2018-19,33,Tamil Nadu,2019-03,2019-03-01,73270.0,3462478.0,73077.09,65130.0,1776961.0,66220.9,100205.0,1539912.0,65100.36
2018-19,34,Puducherry,2019-03,2019-03-01,954.0,33307.0,1020.35,1996.0,108517.0,3430.72,5527.0,99069.0,2664.77
2018-19,35,ANDAMAN AND NICOBAR,2019-03,2019-03-01,15.0,242.0,7.17,70.0,243.0,25.54,892.0,8802.0,288.82
2018-19,36,Telangana,2019-03,2019-03-01,28229.0,1173486.0,25710.76,26453.0,557039.0,25917.8,53097.0,808072.0,30304.72
2018-19,37,Andhra Pradesh,2019-03,2019-03-01,33093.0,1144665.0,22257.84,20031.0,400814.0,27371.29,63459.0,760501.0,29660.44
2018-19,97,Other Territory,2019-03,2019-03-01,3.0,76.0,42.32,23.0,2275.0,1056.08,383.0,8149.0,1321.79
2019-20,01,Jammu and Kashmir,2020-03,2020-03-01,3478.0,89324.0,1710.980872111,1722.0,21281.0,1317.3273534290001,15026.0,132058.0,3738.8580186739996
2019-20,02,Himachal Pradesh,2020-03,2020-03-01,6878.0,163766.0,3172.5974157580004,4486.0,168840.0,7350.643869379,17006.0,194898.0,5962.654543153
2019-20,03,Punjab,2020-03,2020-03-01,55010.0,1021129.0,22606.702664743,39245.0,547052.0,16294.176239101998,55363.0,564166.0,16674.527472482
2019-20,04,Chandigarh,2020-03,2020-03-01,1995.0,17730.0,290.957189173,4428.0,55331.0,1037.15996653,7168.0,77603.0,1677.849982685
2019-20,05,Uttarakhand,2020-03,2020-03-01,10103.0,305001.0,6043.573576633999,6865.0,214143.0,10810.061696507,19634.0,278050.0,8426.965797406
2019-20,06,Haryana,2020-03,2020-03-01,57525.0,1681254.0,29423.202817934998,49742.0,1709702.0,41546.695233424,78644.0,1195500.0,39498.274108733
2019-20,07,Delhi,2020-03,2020-03-01,50610.0,570530.0,21561.229236114003,105160.0,1054087.0,26183.503726723,95496.0,998896.0,29391.279122172997
2019-20,08,Rajasthan,2020-03,2020-03-01,59201.0,996017.0,20609.874864279,40865.0,882855.0,20469.029749341,74731.0,734489.0,22016.514963755
2019-20,09,Uttar Pradesh,2020-03,2020-03-01,96276.0,2093449.0,42625.245619865,62275.0,896323.0,35641.472257712,143095.0,1519003.0,58591.82137885
2019-20,10,Bihar,2020-03,2020-03-01,6173.0,271213.0,5612.117051351001,5463.0,48581.0,1711.163649176,45033.0,443787.0,10148.210474276
2019-20,11,Sikkim,2020-03,2020-03-01,109.0,3027.0,41.774638353,167.0,4923.0,1923.4699945930001,1395.0,21175.0,624.6751200909999
2019-20,12,Arunachal Pradesh,2020-03,2020-03-01,123.0,2570.0,47.640050089999995,158.0,984.0,51.830341901,2338.0,20687.0,401.329282181
2019-20,13,Nagaland,2020-03,2020-03-01,82.0,838.0,81.914637081,207.0,2263.0,61.699701178999995,2003.0,16159.0,374.737438146
2019-20,14,Manipur,2020-03,2020-03-01,56.0,3773.0,54.816989705999994,76.0,276.0,13.169081786,2075.0,25218.0,473.058174078
2019-20,15,Mizoram,2020-03,2020-03-01,39.0,594.0,14.169011585,85.0,560.0,98.239246099,1533.0,18675.0,303.117585445
2019-20,16,Tripura,2020-03,2020-03-01,938.0,19458.0,328.93679662600005,321.0,1381.0,125.26471593599999,3442.0,25225.0,626.511052616
2019-20,17,Meghalaya,2020-03,2020-03-01,307.0,9821.0,171.300806034,348.0,24320.0,433.34838520100004,2733.0,25928.0,577.898063744
2019-20,18,Assam,2020-03,2020-03-01,10084.0,301931.0,5515.442981425,8154.0,125549.0,3956.3392706209997,21531.0,213139.0,6725.810843362
2019-20,19,West Bengal,2020-03,2020-03-01,34848.0,944064.0,25594.29410409,32397.0,508516.0,20316.904925897,50096.0,735447.0,25687.843653259
2019-20,20,Jharkhand,2020-03,2020-03-01,7643.0,256926.0,6029.676914056,6351.0,145542.0,8071.900159877,20381.0,238348.0,7741.569248732001
2019-20,21,Odisha,2020-03,2020-03-01,11759.0,550390.0,10963.161418663001,4689.0,170841.0,14636.226199354998,24934.0,250079.0,10284.200681272001
